Date,ERCOT,NG1:COM,NGEU:COM,BTCUSD:CUR,TSLA:US,CL1:COM,UXA:COM,RIVN:US,CPI,CO2E.KT,USAENEINF,FDTR,UNITEDSTACRUOILPRO,UNITEDSTAOILEXP,WIND:IND,SOLAR:IND,NUCLEAR:IND,TMAX,TMIN,TAVG
12/28/22,44318.83232,4.19,88.86,16517,157.67,77.42,48.85,17.74,296.797,4908971.423,7.3,4.5,12375,10405.037,17.09,71.83,19.61,54,21,38
12/27/22,49422.61774,4.48,86.23,16687.75,156.8,78.24,48.85,19.14,296.797,4908971.423,7.3,4.5,12375,10405.037,17.19,73.08,20.19,57,21,39
12/23/22,69389.35315,4.42,84.85,16813.32,160.95,76.23,48.1,19.73,296.797,4908971.423,7.3,4.5,12375,10405.037,17.05,74.86,19.81,24,10,17
12/22/22,56686.64521,4.43,87.96,16792.25,167.82,75.44,48.1,21.03,296.797,4908971.423,7.3,4.5,12375,10405.037,17.04,75.86,19.46,50,24,37
12/21/22,48756.19386,4.82,97.45,16791,179.05,74.54,48.1,21.4,296.797,4908971.423,7.3,4.5,12375,10405.037,17.18,78.42,19.86,54,29,42
12/20/22,46253.81179,4.82,103.62,16895.57,173.44,76.12,48.1,22.03,296.797,4908971.423,7.3,4.5,12375,10405.037,17.01,76.81,19.28,48,43,46
12/19/22,46882.40623,5.25,112.03,16591,174.04,77.33,48.1,22.48,296.797,4908971.423,7.3,4.5,12375,10405.037,17.08,77.40,19.07,56,32,44
12/16/22,45888.04734,5.6,115.06,16836.5,179.82,75.58,48.15,23.97,296.797,4908971.423,7.3,4.5,12375,10405.037,17.18,78.43,19.49,54,34,44
12/15/22,43821.8627,5.82,122.38,17396,182.45,73.46,48.15,24.54,296.797,4908971.423,7.3,4.5,12375,10405.037,17.5,80.24,19.36,54,34,44
12/14/22,41231.52764,5.62,142.85,17831,194.86,71.43,48.35,24.96,296.797,4908971.423,7.3,4.5,12375,10405.037,17.94,82.73,19.76,66,50,58
12/13/22,42966.55195,6.73,139.4,17756.25,194.7,71.72,48.35,25.61,296.797,4908971.423,7.3,4,12375,10405.037,17.82,81.15,19.85,68,55,62
12/12/22,42002.88727,6.42,145.78,17170.24,194.7,72.52,48.7,27.29,296.797,4908971.423,7.3,4,12375,10405.037,17.59,79.46,19.84,55,51,53
12/9/22,42611.84909,6.08,144.79,17107.52,180.83,74.46,48.7,28.58,296.797,4908971.423,7.3,4,12375,10405.037,17.35,78.62,19.60,72,57,65
12/8/22,43250.272,5.82,147.46,17185.25,182.92,77.08,48.5,27.94,296.797,4908971.423,7.3,4,12375,10405.037,17.36,79.09,19.85,62,57,60
12/7/22,42489.44013,5.62,147.23,16835.97,182.86,80.05,48.15,27.89,296.797,4908971.423,7.3,4,12375,10405.037,17.28,78.46,19.43,73,57,65
12/6/22,42194.53948,5.38,158.2,16996.75,183.2,81.14,48.3,29.53,296.797,4908971.423,7.3,4,12375,10405.037,17.35,79.09,19.49,82,62,72
12/5/22,42245.33375,5.48,146.8,16969.25,169.91,80.66,48.35,31.36,296.797,4908971.423,7.3,4,12375,10405.037,17.46,81.90,20.00,68,49,59
12/2/22,42477.37178,6.17,142.78,17017.44,167.87,78.28,49.2,31.48,296.797,4908971.423,7.3,4,12375,10405.037,17.51,83.76,21.01,51,33,42
12/1/22,46190.62647,6.63,143.7,16928,180.19,77.33,49.8,29.84,296.797,4908971.423,7.3,4,12375,10405.037,17.52,81.50,20.94,50,32,41
11/30/22,43330.62186,6.82,147.61,17095.05,183.17,76.43,49.95,32.04,297.711,4908971.423,13.1,4,12375,10405.037,17.41,83.98,21.49,81,33,57
11/29/22,42379.41463,7.08,155.18,16460.13,186.92,78.08,50.35,28.85,297.711,4908971.423,13.1,4,12381,10998.71,16.87,79.49,20.44,69,44,57
11/28/22,42222.87379,7.02,140.22,16195,194.42,78.07,50.35,28.64,297.711,4908971.423,13.1,4,12381,10998.71,16.94,80.46,20.17,61,37,49
11/25/22,38858.03586,7.14,130.68,16502.82,190.95,80.73,50.35,29.53,297.711,4908971.423,13.1,4,12381,10998.71,17.38,82.49,20.92,55,32,43
11/24/22,38745.60681,7.18,131.83,16541.56,195.97,79.91,50.35,31.14,297.711,4908971.423,13.1,4,12381,10998.71,17.05,81.73,20.73,53,32,43
11/23/22,42098.83528,7.49,131.21,16467.75,190.72,79.83,50.35,29.71,297.711,4908971.423,13.1,4,12381,10998.71,17.34,82.35,20.96,58,28,43
11/22/22,45009.66618,7.17,137.4,16133.5,177.59,81.09,50.4,28.94,297.711,4908971.423,13.1,4,12381,10998.71,17.08,81.49,20.65,56,35,45
11/21/22,47814.22177,6.96,126.82,15622,191.3,84.26,50.5,28.42,297.711,4908971.423,13.1,4,12381,10998.71,16.8,80.81,20.06,51,28,40
11/18/22,44981.24897,6.48,123.1,16626.98,197.08,85.52,50.7,30.34,297.711,4908971.423,13.1,4,12381,10998.71,16.93,81.51,20.54,62,33,48
11/17/22,44791.11671,6.49,122.44,16676.34,207.47,84.36,50.7,32.07,297.711,4908971.423,13.1,4,12381,10998.71,17,82.62,20.48,54,32,43
11/16/22,45660.79209,6.35,119.31,16529,215.31,87.17,50.65,33.32,297.711,4908971.423,13.1,4,12381,10998.71,17.05,81.54,20.77,48,35,42
11/15/22,45595.55806,6.14,120.73,16878.23,214.98,84.69,50.6,35.15,297.711,4908971.423,13.1,4,12381,10998.71,17.13,81.82,21.65,43,34,39
11/14/22,44260.16382,6.3,131.55,16381.34,227.82,84,50.75,34.38,297.711,4908971.423,13.1,4,12381,10998.71,17.03,79.25,21.47,54,33,44
11/11/22,42471.15167,6.26,120.53,16754,227.54,86.95,50.75,34.9,297.711,4908971.423,13.1,4,12381,10998.71,17.28,79.48,21.76,81,48,65
11/10/22,44096.94465,6.61,103.72,17808,228.52,90.73,50.7,32.96,297.711,4908971.423,13.1,4,12381,10998.71,17.34,81.48,21.22,81,66,74
11/9/22,45540.05678,6.23,120.26,15720.25,225.09,91.45,50.6,28.07,297.711,4908971.423,13.1,4,12381,10998.71,16.27,74.59,20.13,78,54,66
11/8/22,45567.07473,6.52,119.93,18705.25,224.64,87.18,50.25,31.85,297.711,4908971.423,13.1,4,12381,10998.71,16.31,73.89,21.20,80,60,70
11/7/22,45638.28025,7.24,125.24,20670.02,222.42,88.86,50,31.32,297.711,4908971.423,13.1,4,12381,10998.71,16.08,71.41,20.80,83,40,62
11/4/22,46088.68897,6.75,116.26,21134,211.25,87.19,50.6,31.99,297.711,4908971.423,13.1,4,12381,10998.71,15.97,72.36,20.24,80,68,74
11/3/22,44643.00876,6.33,121.67,20239.49,214.44,85.4,51.1,32.24,297.711,4908971.423,13.1,4,12381,10998.71,15.51,72.52,19.72,74,60,67
11/2/22,41092.88474,6.59,132.97,20172.01,207.28,86.61,52.4,31.52,297.711,4908971.423,13.1,4,12381,10998.71,15.46,69.93,19.65,78,50,64
11/1/22,39788.54311,6.08,133.41,20482.5,222.04,87.83,52.65,33.48,297.711,4908971.423,13.1,3.25,12381,10998.71,15.77,71.75,20.30,76,50,63
10/31/22,39676.3662,6.61,123.16,20417,220.19,86.68,52.8,34.97,298.012,4908971.423,17.6,3.25,12381,10998.71,15.61,71.28,20.20,72,50,61
10/28/22,40139.69941,5.95,130.75,20633.5,219.35,84.31,53.05,34.48,298.012,4908971.423,17.6,3.25,12268,9407.674,15.91,70.88,20.67,76,47,61
10/27/22,40107.43486,6.14,118.98,20398,204.99,83.59,53.35,34.5,298.012,4908971.423,17.6,3.25,12268,9407.674,15.87,71.59,20.57,74,44,59
10/26/22,39482.83144,6.39,113.83,20750.31,221.72,83.95,53.35,34.44,298.012,4908971.423,17.6,3.25,12268,9407.674,15.95,70.83,21.00,69,43,56
10/25/22,39680.46926,6.43,110.58,20186.5,217.24,83.3,53.35,34.49,298.012,4908971.423,17.6,3.25,12268,9407.674,15.62,67.99,20.53,86,49,68
10/24/22,46520.98191,6.03,105.78,19383,216.5,83.42,53.35,31.34,298.012,4908971.423,17.6,3.25,12268,9407.674,15.24,64.86,20.07,86,69,78
10/21/22,42493.81795,5.75,105.12,19179,222.96,81.29,53.05,31.92,298.012,4908971.423,17.6,3.25,12268,9407.674,15.17,66.55,20.35,84,47,66
10/20/22,40160.05056,6.11,120.39,19031.75,223.07,83.51,52.65,30.73,298.012,4908971.423,17.6,3.25,12268,9407.674,14.88,65.37,19.73,70,37,54
10/19/22,38553.51379,6.21,134.78,19195,238.13,83.55,52.25,31.5,298.012,4908971.423,17.6,3.25,12268,9407.674,15.05,66.10,19.59,65,37,51
10/18/22,38181.13998,6.49,119.26,19351.59,240.81,86.65,51.5,31.64,298.012,4908971.423,17.6,3.25,12268,9407.674,15.34,68.46,19.92,70,43,57
10/17/22,41955.41531,6.71,120.02,19527,249.44,84.74,51,30.7,298.012,4908971.423,17.6,3.25,12268,9407.674,15.05,66.61,19.72,93,58,76
10/14/22,46023.09805,6.83,135.66,19175,242.4,86.56,50.6,28.71,298.012,4908971.423,17.6,3.25,12268,9407.674,14.59,66.00,18.78,82,50,66
10/13/22,47663.95314,7.05,150.52,19392.5,265.25,89.84,50.2,32.5,298.012,4908971.423,17.6,3.25,12268,9407.674,14.78,67.57,19.60,94,53,74
10/12/22,51311.16577,6.77,163.04,19171.4,268.21,91.35,49.5,32.35,298.012,4908971.423,17.6,3.25,12268,9407.674,14.45,66.89,19.22,82,67,75
10/11/22,46585.38153,6.93,169.8,19019,287.81,87.59,49.5,32.33,298.012,4908971.423,17.6,3.25,12268,9407.674,14.73,69.12,19.55,88,63,76
10/10/22,45918.51815,6.78,166.19,19239,282.94,86.84,48.8,31.48,298.012,4908971.423,17.6,3.25,12268,9407.674,14.91,70.09,19.39,82,56,69
10/7/22,45284.60512,7.05,163.37,19551,276.01,85.5,48.6,33.95,298.012,4908971.423,17.6,3.25,12268,9407.674,15.03,71.05,20.37,90,59,75
10/6/22,46586.04762,7.24,165.58,20039.48,275.33,82.7,48.95,36.76,298.012,4908971.423,17.6,3.25,12268,9407.674,15.39,73.14,20.67,89,58,74
10/5/22,45767.11743,7.24,186.25,19990,288.59,78.72,49.15,36.13,298.012,4908971.423,17.6,3.25,12268,9407.674,15.86,75.26,21.32,87,55,71
10/4/22,44854.83479,7.17,184.11,20342,300.8,80.42,49.25,36.3,298.012,4908971.423,17.6,3.25,12268,9407.674,16.24,78.36,21.45,85,51,68
10/3/22,44081.64931,6.8,171.67,19596,308.73,81.24,49.2,31.89,298.012,4908971.423,17.6,3.25,12268,9407.674,15.63,75.37,20.61,84,50,67
9/30/22,44481.03052,7.07,180.11,19424,309.07,77.81,49,32.91,296.808,4908971.423,19.8,3.25,12268,9407.674,15.12,73.61,19.82,85,59,72
9/29/22,46112.02774,7.14,200.13,19499.37,303.35,76.18,49.05,32.31,296.808,4908971.423,19.8,3.25,11975,10424.524,15.17,73.27,19.97,92,64,78
9/28/22,47304.04974,7.2,198.92,19569.25,303.75,78.25,49.2,35.08,296.808,4908971.423,19.8,3.25,11975,10424.524,15.66,77.33,20.58,91,57,74
9/27/22,47115.40744,6.99,219.62,19058.98,302.61,83.03,49.2,33.79,296.808,4908971.423,19.8,3.25,11975,10424.524,15.36,75.92,19.82,97,57,77
9/26/22,51474.7094,7.24,197.26,19114.75,292.13,82.43,49.4,33.85,296.808,4908971.423,19.8,3.25,11975,10424.524,15.51,74.35,19.02,96,65,81
9/23/22,55645.82199,7.2,184.26,18849,304.42,83.28,49.65,33.56,296.808,4908971.423,19.8,3.25,11975,10424.524,15.95,75.70,19.28,96,67,82
9/22/22,55672.61437,7.38,196.62,19246.14,299.68,84.61,50.15,33.33,296.808,4908971.423,19.8,3.25,11975,10424.524,16.52,78.47,20.66,97,69,83
9/21/22,56670.83939,7.99,198.72,18921,289.26,84.07,49.45,35.1,296.808,4908971.423,19.8,3.25,11975,10424.524,16.82,81.23,21.02,96,75,86
9/20/22,57587.3567,7.93,201.17,18973.25,283.7,83.9,49,35.75,296.808,4908971.423,19.8,3.25,11975,10424.524,16.89,81.66,21.62,96,74,85
9/19/22,57045.7761,7.97,205.91,19527.5,274.42,87.36,48.75,37.94,296.808,4908971.423,19.8,3.25,11975,10424.524,17.33,84.29,21.97,96,74,85
9/16/22,53841.41379,7.81,193.2,19750,270.21,86.25,48.75,39.26,296.808,4908971.423,19.8,3.25,11975,10424.524,17.39,84.98,21.84,89,65,77
9/15/22,51030.84304,8.37,199.06,19846,277.16,86.86,50.85,39.69,296.808,4908971.423,19.8,3.25,11975,10424.524,17.49,85.01,22.33,90,65,78
9/14/22,51310.09878,9.17,227.14,19942,275.61,85.75,51.2,40.1,296.808,4908971.423,19.8,3.25,11975,10424.524,17.85,88.35,23.27,92,68,80
9/13/22,51844.02561,8.33,230.95,20234,277.7,83.07,52.05,38.76,296.808,4908971.423,19.8,3.25,11975,10424.524,17.76,86.66,22.85,87,65,76
9/12/22,51028.04328,8.29,210.53,22403.93,284.82,81.63,52.7,38.74,296.808,4908971.423,19.8,3.25,11975,10424.524,18.36,88.20,23.69,82,64,73
9/9/22,52493.21419,8.04,202.02,21296.53,288.09,86.51,52.55,37.55,296.808,4908971.423,19.8,3.25,11975,10424.524,18.15,87.79,23.86,94,70,82
9/8/22,53079.73557,7.97,219.52,19378,296.07,88.79,51.95,36.88,296.808,4908971.423,19.8,3.25,11975,10424.524,18.03,87.75,23.77,91,72,82
9/7/22,53867.22658,7.9,233.77,19383,297.1,86.48,51.95,33.25,296.808,4908971.423,19.8,3.25,11975,10424.524,17.95,87.42,22.95,96,71,84
9/6/22,53114.97314,8.21,226.72,18983.75,296.45,86.22,51.8,33.22,296.808,4908971.423,19.8,3.25,11975,10424.524,17.39,82.35,22.66,95,68,82
9/5/22,49011.00438,8.75,254.23,19737,289.91,89.03,52.4,32.28,296.808,4908971.423,19.8,3.25,11975,10424.524,18.07,84.22,22.71,95,69,82
9/2/22,51697.3806,8.85,260.68,19976.25,296.67,91.17,52.4,32.07,296.808,4908971.423,19.8,3.25,11975,10424.524,17.44,80.84,22.18,84,73,79
9/1/22,52069.85092,9.33,227.54,20074.25,302.87,96.19,53.5,31.95,296.808,4908971.423,19.8,3.25,11975,10424.524,17.67,82.79,22.27,88,74,81
8/31/22,53031.73151,9.19,257.58,20203.25,304,92.39,53.2,32.71,296.171,4908971.423,23.813,2.5,11975,10424.524,17.86,84.33,23.34,86,75,81
8/30/22,52654.0353,9.1,254.3,19972,306.56,92.19,51.2,31.89,296.171,4908971.423,23.813,2.5,11800,11419.212,18.04,83.63,23.42,96,76,86
8/29/22,57167.53149,9.4,268.11,20175.14,309.32,94.4,49.7,32.31,296.171,4908971.423,23.813,2.5,11800,11419.212,18.25,84.71,23.39,97,79,88
8/26/22,55820.8338,9.33,288.96,20646,300.03,93.25,49.3,32.11,296.171,4908971.423,23.813,2.5,11800,11419.212,18.36,85.72,21.78,90,74,82
8/25/22,54610.26815,9.42,359.55,21642.31,286.63,89.97,49.3,32.9,296.171,4908971.423,23.813,2.5,11800,11419.212,18.84,87.49,22.61,87,72,80
8/24/22,53194.02018,9.37,340.7,21692.45,294.36,90.11,49.3,32.56,296.171,4908971.423,23.813,2.5,11800,11419.212,18.61,85.65,22.50,81,74,78
8/23/22,52245.81736,9.23,309.68,21475.47,283.33,89.67,49,32.21,296.171,4908971.423,23.813,2.5,11800,11419.212,18.47,83.92,20.15,78,73,76
8/22/22,53518.53621,9.71,285.19,21120,290.42,87.3,48.95,33.06,296.171,4908971.423,23.813,2.5,11800,11419.212,18.48,83.33,19.53,87,74,81
8/19/22,53149.91416,9.39,293.35,21198.24,288.17,85.86,49,34.45,296.171,4908971.423,23.813,2.5,11800,11419.212,18.75,84.82,19.63,87,75,81
8/18/22,56390.45085,9.24,259.22,23413.8,308.63,88.41,49,35.9,296.171,4908971.423,23.813,2.5,11800,11419.212,18.96,87.67,20.51,105,73,89
8/17/22,62028.05486,9.3,255.46,23405,307.4,90.87,48.7,36.42,296.171,4908971.423,23.813,2.5,11800,11419.212,19.11,86.63,20.38,102,80,91
8/16/22,60623.89141,9.33,239.39,23964.26,300.59,92.69,48.55,38.23,296.171,4908971.423,23.813,2.5,11800,11419.212,19.06,87.65,21.19,101,78,90
8/15/22,59581.14923,8.73,239.47,24068.89,297.28,90.47,48.55,37.28,296.171,4908971.423,23.813,2.5,11800,11419.212,18.96,88.89,21.11,101,77,89
8/12/22,59302.05616,8.77,233.32,24247.25,297.15,88.9,48.7,38.9,296.171,4908971.423,23.813,2.5,11800,11419.212,18.97,89.08,21.60,99,76,88
8/11/22,58451.5116,8.87,218.47,24211,280.9,89.93,48.7,38.95,296.171,4908971.423,23.813,2.5,11800,11419.212,18.95,87.93,21.53,97,75,86
8/10/22,59304.78474,8.2,220.6,23902.09,274.82,88.08,48.7,37.4,296.171,4908971.423,23.813,2.5,11800,11419.212,19.04,90.13,21.60,105,75,90
8/9/22,60747.02618,7.83,217.69,23141.76,258.86,87.56,48.7,36.7,296.171,4908971.423,23.813,2.5,11800,11419.212,18.65,85.85,21.06,104,81,93
8/8/22,61820.16185,7.59,203.72,24068.84,268.43,89.74,48.7,38.09,296.171,4908971.423,23.813,2.5,11800,11419.212,18.54,85.37,21.62,102,80,91
8/5/22,61703.69501,8.06,204.64,22962.23,272.24,93.22,48.7,35.67,296.171,4908971.423,23.813,2.5,11800,11419.212,18.51,84.77,21.33,105,81,93
8/4/22,64037.24486,8.12,208.1,22508.08,271.71,92.39,48.8,36.18,296.171,4908971.423,23.813,2.5,11800,11419.212,18.53,83.46,21.05,106,81,94
8/3/22,64592.9128,8.27,211.2,23332.25,247.5,96.75,49.25,36.59,296.171,4908971.423,23.813,2.5,11800,11419.212,18.19,81.77,21.05,104,81,93
8/2/22,63967.10144,7.71,211.15,23020.25,245.53,94.65,49.45,35.01,296.171,4908971.423,23.813,2.5,11800,11419.212,18.27,84.17,21.06,103,82,93
8/1/22,62157.63156,8.28,217.48,23121.93,240.55,95.29,49.5,34.81,296.276,4908971.423,23.813,2.5,11800,11419.212,18.35,83.35,21.06,106,82,94
7/29/22,62274.41922,8.23,212.84,23948.97,240.07,92.88,49.5,34.3,296.276,4908971.423,32.928,2.5,11816,10769.362,18.47,85.57,21.58,105,81,93
7/28/22,62555.9323,8.13,202.37,24029.84,238.31,94.42,49.2,33.85,296.276,4908971.423,32.928,2.5,11816,10769.362,18.28,82.88,21.43,105,81,93
7/27/22,63071.61806,8.69,210.87,22779.31,237.04,92.43,48.05,32.01,296.276,4908971.423,32.928,2.5,11816,10769.362,17.67,77.09,21.09,106,81,94
7/26/22,63502.20134,8.99,217.54,20978.19,233.07,93.78,47.3,31.69,296.276,4908971.423,32.928,1.75,11816,10769.362,17.38,72.63,19.72,106,81,94
7/25/22,63738.75565,8.73,211.91,22169.75,234.34,96.88,47.15,32.17,296.276,4908971.423,32.928,1.75,11816,10769.362,17.51,73.21,19.72,105,81,93
7/22/22,61075.06767,8.2,187.21,22602.54,250.76,97.45,46.95,32.48,296.276,4908971.423,32.928,1.75,11816,10769.362,17.47,72.04,19.31,102,83,93
7/21/22,64002.40593,7.82,169.46,23128.25,244.54,96.36,46.95,34.13,296.276,4908971.423,32.928,1.75,11816,10769.362,17.38,73.12,19.93,111,83,97
7/20/22,65677.04935,7.9,164.94,23251.94,231.73,91.74,46.7,32.74,296.276,4908971.423,32.928,1.75,11816,10769.362,17.39,73.35,20.27,111,82,97
7/19/22,65300.01149,7.15,164.34,23292.03,233.07,90.15,46.7,31.71,296.276,4908971.423,32.928,1.75,11816,10769.362,17.5,72.61,19.94,112,83,98
7/18/22,63521.51589,7.38,163.72,21482.89,227.26,91.36,46.65,31.8,296.276,4908971.423,32.928,1.75,11816,10769.362,17.28,71.37,19.14,107,83,95
7/15/22,57083.33861,6.93,166.69,20921.18,224.47,93.31,46.65,31.6,296.276,4908971.423,32.928,1.75,11816,10769.362,17.12,69.71,18.80,101,71,86
7/14/22,60027.78276,6.51,169.14,20659.29,228.49,101.21,46.7,30.83,296.276,4908971.423,32.928,1.75,11816,10769.362,17.05,71.14,18.56,107,78,93
7/13/22,63536.44678,6.59,185.53,19656.84,232.66,101.53,47.5,30.76,296.276,4908971.423,32.928,1.75,11816,10769.362,17.33,71.12,18.36,104,80,92
7/12/22,64123.06177,6.02,191.34,19431.04,244.92,99.25,47.7,30.15,296.276,4908971.423,32.928,1.75,11816,10769.362,17.34,70.61,18.29,105,79,92
7/11/22,64658.65182,6.32,182.97,20404.02,245.71,94.98,48.4,29.93,296.276,4908971.423,32.928,1.75,11816,10769.362,17.3,73.05,18.64,104,81,93
7/8/22,63696.5983,5.97,174.39,21836.44,235.07,96.52,48.5,31.99,296.276,4908971.423,32.928,1.75,11816,10769.362,17.56,76.68,19.31,106,81,94
7/7/22,63006.95639,6.26,185.72,21613.1,236.09,105.39,48.6,31.63,296.276,4908971.423,32.928,1.75,11816,10769.362,17.47,75.02,19.12,106,81,94
7/6/22,62636.14109,5.48,194.17,20377.74,237.04,103.1,49.25,29.66,296.276,4908971.423,32.928,1.75,11816,10769.362,17.18,71.06,18.04,104,81,93
7/5/22,62244.78297,5.49,181.26,20441.75,216.76,107.01,51.05,26.86,296.276,4908971.423,32.928,1.75,11816,10769.362,17.21,71.62,18.21,102,80,91
7/4/22,59362.04354,5.85,174.98,19750.75,213.1,108.89,51.25,27.44,296.276,4908971.423,32.928,1.75,11816,10769.362,17.39,72.39,19.08,101,77,89
7/1/22,57516.58134,5.71,172.72,19407,233,106.38,51.25,25.7,296.276,4908971.423,32.928,1.75,11816,10769.362,17.56,72.00,19.02,108,72,90
6/30/22,56469.4749,5.39,156.65,18734,220.89,104.45,50.85,25.74,296.311,4908971.423,41.624,1.75,11816,10769.362,17.22,71.39,18.56,96,69,83
6/29/22,55195.36202,6.49,153.18,20189.65,215.74,101.58,50.65,26.27,296.311,4908971.423,41.624,1.75,11595,10416.947,17.26,69.32,18.84,91,68,80
6/28/22,54604.55383,6.56,147.96,20254.5,232.23,103.99,50.1,26.99,296.311,4908971.423,41.624,1.75,11595,10416.947,17.48,72.21,19.50,96,72,84
6/27/22,58043.01293,6.54,136.93,20898.51,239.71,107.34,49.35,28.44,296.311,4908971.423,41.624,1.75,11595,10416.947,17.42,75.04,19.84,104,71,88
6/24/22,62606.60388,6.26,137.23,21171.25,241.87,110.18,48.45,29.5,296.311,4908971.423,41.624,1.75,11595,10416.947,17.48,73.77,19.53,105,79,92
6/23/22,62108.25671,6.28,136.22,20798.21,238.89,105.78,48,29.47,296.311,4908971.423,41.624,1.75,11595,10416.947,17.3,73.03,18.25,102,78,90
6/22/22,61187.3017,6.84,141.35,19857.25,238.28,112.7,48.35,28.56,296.311,4908971.423,41.624,1.75,11595,10416.947,17.15,71.11,18.58,102,79,91
6/21/22,62118.86894,6.74,134.8,20830.31,234.52,110.75,47.45,29.07,296.311,4908971.423,41.624,1.75,11595,10416.947,17.31,71.45,19.37,103,79,91
6/20/22,61295.29876,6.71,133.09,20416.54,258.33,113.48,47.85,26.24,296.311,4908971.423,41.624,1.75,11595,10416.947,17.52,70.22,20.25,102,78,90
6/17/22,60193.66414,6.86,127.86,20632.75,246.79,115.31,47.85,26.42,296.311,4908971.423,41.624,1.75,11595,10416.947,17.12,70.13,18.86,102,73,88
6/16/22,61020.03844,7.39,124.8,20664.32,252.75,115.34,48.95,29.08,296.311,4908971.423,41.624,1.75,11595,10416.947,17,66.21,18.99,99,80,90
6/15/22,60332.86213,7.37,131.83,21629.36,253.21,116.49,49.45,27.3,296.311,4908971.423,41.624,1.75,11595,10416.947,17.36,70.19,19.90,98,79,89
6/14/22,60758.56496,7.16,127.55,21956.13,235.91,117.15,49.75,26.81,296.311,4908971.423,41.624,1.75,11595,10416.947,17.21,68.14,19.47,102,78,90
6/13/22,62014.81122,8.62,102.86,23205.75,219.6,114.54,50.9,28.36,296.311,4908971.423,41.624,1,11595,10416.947,17.39,68.83,20.22,106,80,93
6/10/22,59371.40364,8.87,88.41,29189.75,209.39,116.06,52.4,28.87,296.311,4908971.423,41.624,1,11595,10416.947,18.16,73.44,21.95,97,73,85
6/9/22,57841.96524,8.98,87.41,30160,224.97,116.23,52.85,29.8,296.311,4908971.423,41.624,1,11595,10416.947,18.39,74.63,22.39,87,73,80
6/8/22,57924.89924,8.68,89.97,30188,221.3,114.3,52.3,29.72,296.311,4908971.423,41.624,1,11595,10416.947,18.88,76.51,23.50,94,76,85
6/7/22,59154.93599,9.28,84.17,31327.75,236.47,112.72,51.55,28.98,296.311,4908971.423,41.624,1,11595,10416.947,19.07,77.56,23.56,96,75,86
6/6/22,58245.82787,9.31,84.38,31442.5,236.6,111.91,51.3,30.19,296.311,4908971.423,41.624,1,11595,10416.947,18.77,76.79,22.23,94,75,85
6/3/22,50746.88003,8.51,87.51,29638,253.87,117.24,50.7,31.94,296.311,4908971.423,41.624,1,11595,10416.947,18.79,73.65,22.14,82,65,74
6/2/22,52193.13223,8.47,88.09,30212.22,241.46,112.23,49.8,30.25,296.311,4908971.423,41.624,1,11595,10416.947,18.9,74.07,22.69,91,65,78
6/1/22,56434.87731,8.69,88.98,29607.37,256.53,111.25,49.25,28.86,296.311,4908971.423,41.624,1,11595,10416.947,18.41,70.22,21.54,95,77,86
5/31/22,58124.2441,8.14,90.68,31786.2,242.67,107.75,48.45,31.4,292.296,4908971.423,34.598,1,11595,10416.947,18.59,71.10,21.94,91,77,84
5/30/22,54858.87329,8.68,99.64,31231.87,244.67,107.2,47.85,28.64,292.296,4908971.423,34.598,1,11628,9297.77,18.39,68.06,21.33,96,74,85
5/27/22,51381.40713,8.71,93.27,28737.43,266.68,107.54,47.85,30.96,292.296,4908971.423,34.598,1,11628,9297.77,18.73,71.28,22.19,87,55,71
5/26/22,46599.47471,8.88,92.09,29430.45,262.37,107.17,47.65,29.23,292.296,4908971.423,34.598,1,11628,9297.77,18.73,69.72,21.77,71,52,62
5/25/22,42878.42593,8.97,91.13,29763.15,288.55,106.82,47.25,27.25,292.296,4908971.423,34.598,1,11628,9297.77,18.46,67.41,21.21,70,58,64
5/24/22,45283.85838,8.82,93.36,29437.18,291.09,104.07,46.7,26.53,292.296,4908971.423,34.598,1,11628,9297.77,18.41,66.31,21.05,76,62,69
5/23/22,45780.28209,8.81,89.58,29298.91,317.54,106.76,46.75,27.99,292.296,4908971.423,34.598,1,11628,9297.77,18.39,67.77,21.47,73,59,66
5/20/22,57214.10517,8.17,88.29,29090.94,303.08,108.91,47.8,28.92,292.296,4908971.423,34.598,1,11628,9297.77,18.02,67.19,20.87,96,73,85
5/19/22,56516.18702,8.39,93.18,30196.33,300.98,106.27,48,29.61,292.296,4908971.423,34.598,1,11628,9297.77,18.01,66.72,20.74,98,73,86
5/18/22,56058.26692,8.44,96.49,29200.96,290.25,102.42,48.9,27.29,292.296,4908971.423,34.598,1,11628,9297.77,17.51,63.84,20.39,98,74,86
5/17/22,55594.70749,8.38,100.21,30071,292.5,102.2,48.75,27.49,292.296,4908971.423,34.598,1,11628,9297.77,17.61,63.99,21.38,93,68,81
5/16/22,54663.70854,8.04,99.83,29902.25,293.84,96.87,49.9,24.86,292.296,4908971.423,34.598,1,11628,9297.77,17.3,60.74,20.48,98,66,82
5/13/22,52472.37517,7.66,98.43,29749.17,292.14,100.1,51.05,26.7,292.296,4908971.423,34.598,1,11628,9297.77,17.13,61.71,20.27,94,71,83
5/12/22,53532.68128,7.74,102.69,28542.19,332.67,108.33,50.7,24.3,292.296,4908971.423,34.598,1,11628,9297.77,16.69,57.59,18.97,92,71,82
5/11/22,54604.87646,7.64,113.1,28403.85,335.02,106.74,52.75,20.6,292.296,4908971.423,34.598,1,11628,9297.77,16.92,57.79,19.47,91,73,82
